id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,PROVINCE,Island,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
"262398",PHI-2018-1-15473-20,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""PNA (Philippines News Agency),2018-06-12,4 BIFF men, 2 civilians killed in Maguindanao skirmishes""",PNA (Philippines News Agency),6/12/18,"4 BIFF men, 2 civilians killed in Maguindanao skirmishes","Military, BIFM","2",Limpongo village,"Barangay Limpongo, Datu Hofer, Maguindanao",Maguindanao province,Shariff Aguak municipality,Maguindanao,Mindanao,6.874504,124.447392,POINT (124.447392 6.874504),"139569",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","4","0","0","4","4","2","840",
"262415",PHI-2018-1-15473-22,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"2","""Xinhua News Agency,2018-06-18,Philippine military starts fresh offensive against two rebel factions, killing dozens"";""Associated Press Newswires,2018-06-18,Philippine airstrikes target IS-linked militants near Marawi

AU 	
Jim Gomez""","Xinhua News Agency;Associated Press Newswires","2018-06-18;2018-06-18","Philippine military starts fresh offensive against two rebel factions, killing dozens;Philippine airstrikes target IS-linked militants near Marawi

AU 	
Jim Gomez",military,"2",Lower Idtig village,"on a farm in the village of Lower Idtig, General Salipada K. Pendatun town, Maguindanao",Maguindanao province,General SK Pendatun municipality,Maguindanao,Mindanao,6.823108,124.764947,POINT (124.764947 6.823108),"139570",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","0","0","0","0","1","0","840",
"262414",PHI-2018-1-15473-21,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"2","""Xinhua News Agency,2018-06-18,Philippine military starts fresh offensive against two rebel factions, killing dozens"";""Associated Press Newswires,2018-06-18,Philippine airstrikes target IS-linked militants near Marawi

AU 	
Jim Gomez""","Xinhua News Agency;Associated Press Newswires","2018-06-18;2018-06-18","Philippine military starts fresh offensive against two rebel factions, killing dozens;Philippine airstrikes target IS-linked militants near Marawi

AU 	
Jim Gomez",military,"2",Tubaran municipality,"Tubaran town, Lanao del Sur",Lanao del Sur province,Tubaran municipality,Lanao del Sur,Mindanao,7.71667,124.16667,POINT (124.16667 7.71667),"141009",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","5","0","0","5","5","5","840",
"273660",PHI-2018-1-15473-44,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""Manila Bulletin,2018-07-04,Soldier killed, 6 others wounded in Maguindanao clashes""",Manila Bulletin,7/4/18,"Soldier killed, 6 others wounded in Maguindanao clashes",military,"2",Pusao village,Barangay Pusaw in Shariff Saydona Mustapha town,Maguindanao province,Shariff Saydona Mustapha municipality,Maguindanao,Mindanao,6.948407,124.4689,POINT (124.4689 6.9484069999999996),"139569",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","0","0","0","1","1","1","840",
"262444",PHI-2018-1-15473-46,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"3","""Xinhua News Agency,2018-07-04,Fresh clashes in southern Philippines displace thousands"";""Reuters News,2018-07-04,Philippine troops retake town after 12-hour standoff with Islamists"";""Associated Press Newswires,2018-07-04,Philippine troops foil IS-linked attempt to attack town""","Xinhua News Agency;Reuters News;Associated Press Newswires","2018-07-04;2018-07-04;2018-07-04","Fresh clashes in southern Philippines displace thousands;Philippine troops retake town after 12-hour standoff with Islamists;Philippine troops foil IS-linked attempt to attack town",military,"2",Datu Paglas village,"small farming community of Mopac half a kilometer from Datu Paglas town proper, a town in Maguindanao province",Maguindanao province,Datu Paglas municipality,Maguindanao,Mindanao,6.746155,124.869388,POINT (124.869388 6.746155),"139570",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","4","0","0","4","4","4","840",
"262471",PHI-2018-1-15473-26,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"2","""Xinhua News Agency,2018-07-10,12 terrorists killed in fresh clashes in southern Philippines"";""PNA (Philippines News Agency),2018-07-11,Army: 12 BIFF killed in 2-day offensives in Maguindanao""","Xinhua News Agency;PNA (Philippines News Agency)","2018-07-10;2018-07-11","12 terrorists killed in fresh clashes in southern Philippines;Army: 12 BIFF killed in 2-day offensives in Maguindanao",military,"2",Malingao village,"Sitio Pandan, Sitio Mungkas and Sitio Pandan, Barangay Malingao, Shariff Saydona Mustapha town in Maguindanao province",Maguindanao province,Shariff Aguak municipality,Maguindanao,Mindanao,6.885623,124.387465,POINT (124.387465 6.885623),"139569",Philippines,PHL,"840",Asia,"2","2",00:00.0,00:00.0,"0","12","0","0","12","12","12","840",
"262497",PHI-2018-1-15473-27,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"2","""Reuters News,2018-07-16,Philippine army arrests wife of top Islamist militant in south"";""PNA (Philippines News Agency),2018-07-24,GenSan mayor seeks stronger cooperation vs. terrorism""","Reuters News;PNA (Philippines News Agency)","2018-07-16;2018-07-24","Philippine army arrests wife of top Islamist militant in south;GenSan mayor seeks stronger cooperation vs. terrorism","military, city mayor","1",General Santos City town,"Barangay Fatima, General Santos City",South Cotabato province,General Santos City municipality,South Cotabato,Mindanao,6.112778,125.171667,POINT (125.171667 6.112778),"138851",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"262513",PHI-2018-1-15473-29,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"6","""Xinhua News Agency,2018-07-31,1st LD: At least 6 killed in car bombing in southern Philippines"";""Xinhua News Agency,2018-07-31,2nd LD Writethru: At least 6 killed in car bomb attack in southern Philippines"";""Reuters News,2018-07-31,Van explosion kills 10 at checkpoint in Philippine south - army"";""Agence France Presse,2018-07-31,Van blast in southern Philippines kills 10"";""Reuters News,2018-07-31,Islamic State claims southern Philippine blast that killed 11"";""PNA (Philippines News Agency),2018-07-31,ASG leader Indama behind Basilan blast: AFP""","Xinhua News Agency;Xinhua News Agency;Reuters News;Agence France Presse;Reuters News;PNA (Philippines News Agency)","2018-07-31;2018-07-31;2018-07-31;2018-07-31;2018-07-31;2018-07-31","1st LD: At least 6 killed in car bombing in southern Philippines;2nd LD Writethru: At least 6 killed in car bomb attack in southern Philippines;Van explosion kills 10 at checkpoint in Philippine south - army;Van blast in southern Philippines kills 10;Islamic State claims southern Philippine blast that killed 11;ASG leader Indama behind Basilan blast: AFP","military, vice mayor, IS","2",Colonia village,"near the Magwakit Detachment in Colonia village in Lamitan City, Basilan",Basilan province,Lamitan municipality,Basilan,Mindanao,6.643611,122.1575,POINT (122.1575 6.643611),"139565",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"6","1","4","0","11","11","11","840",
"262671",PHI-2018-1-15473-30,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"2","""Xinhua News Agency,2018-08-08,Philippine forces gun down 2 terrorists transporting bomb in southern Philippines"";""Associated Press Newswires,2018-08-08,Philippine troops kill 2 suspected bomb couriers in south""","Xinhua News Agency;Associated Press Newswires","2018-08-08;2018-08-08","Philippine forces gun down 2 terrorists transporting bomb in southern Philippines;Philippine troops kill 2 suspected bomb couriers in south",Local army spokesman Arvin Encinas,"3",M'lang municipality,at a military checkpoint in M'lang town in North Cotabato,Cotabato province,M'lang municipality,Cotabato,Mindanao,6.946667,124.878333,POINT (124.878333 6.946667),"139570",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","2","0","0","2","2","2","840",
"262739",PHI-2018-1-15473-32,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""PNA (Philippines News Agency),2018-08-15,Army honors fallen soldier in clash with BIFF""",PNA (Philippines News Agency),8/15/18,Army honors fallen soldier in clash with BIFF,Philippines News Agency,"2",Malangog village,"in Barangay Malangog, Datu Unsay, Maguindanao",Maguindanao province,Datu Unsay municipality,Maguindanao,Mindanao,6.920181,124.451236,POINT (124.451236 6.920181),"139569",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","4","0","0","5","5","5","840",
"262574",PHI-2018-1-15473-33,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"2","""PNA (Philippines News Agency),2018-08-21,7 BIFF killed in Army offensives in Maguindanao"";""Xinhua News Agency,2018-08-21,Seven militants reportedly killed in southern Philippines""","PNA (Philippines News Agency);Xinhua News Agency","2018-08-21;2018-08-21","7 BIFF killed in Army offensives in Maguindanao;Seven militants reportedly killed in southern Philippines",Army spokesperson Capt. Arvin Encinas,"2",Darampua village,"Darampua village of Sultan sa Barongis, a town in Maguindanao",Maguindanao province,Sultan sa Barongis municipality,Maguindanao,Mindanao,6.951667,124.614722,POINT (124.614722 6.951667),"139570",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","7","0","0","7","7","7","840",
"262780",PHI-2018-1-15473-35,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""PNA (Philippines News Agency),2018-08-23,Terror group member killed in anti-drug operation in SoCo""",PNA (Philippines News Agency),8/23/18,Terror group member killed in anti-drug operation in SoCo,police station chief,"2",Lumakil village,"Purok 6 of Barangay Lumakil, Polomolok town, South Cotabato",South Cotabato province,Polomolok municipality,South Cotabato,Mindanao,6.21429,125.040488,POINT (125.040488 6.21429),"138851",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"265092",PHI-2018-1-15473-36,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""PNA (Philippines News Agency),2018-09-08,Civilian shot by BIFF in clash with Army dies""",PNA (Philippines News Agency),9/8/18,Civilian shot by BIFF in clash with Army dies,Army's 6th Infantry Division spokesperson,"2",Pagalungan town,at the borders of Pagalungan and Datu Montawal towns in Maguindanao province,Maguindanao province,Pagalungan municipality,Maguindanao,Mindanao,7.1333,124.3833,POINT (124.3833 7.1333),"140289",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","3","1","0","4","4","4","840",
"265154",PHI-2018-1-15473-50,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"2","""Xinhua News Agency,2018-09-15,7 militants killed in southern Philippine clashes"";""PNA (Philippines News Agency),2018-09-16,Joint Task Force Sulu lauded for anti-ASG ops""","Xinhua News Agency;PNA (Philippines News Agency)","2018-09-15;2018-09-16","7 militants killed in southern Philippine clashes;Joint Task Force Sulu lauded for anti-ASG ops",Military,"2",Bakong village,"Barangay Bakong, Patikul",Sulu province,Patikul municipality,Sulu,Mindanao,6.069722,121.07,POINT (121.07 6.069722),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","7","0","0","7","7","7","840",
"272766",PHI-2018-1-15473-37,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""PNA (Philippines News Agency),2018-10-01,GenSan blast suspect slain in Cotabato drug bust""",PNA (Philippines News Agency),10/1/18,GenSan blast suspect slain in Cotabato drug bust,regional director of the Police Regional Office,"2",Glamang village,"Purok 1, Barangay Glamang in Polomolok town, South Cotabato",South Cotabato province,Polomolok municipality,South Cotabato,Mindanao,6.16255,125.08392,POINT (125.08392 6.16255),"138851",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"272768",PHI-2018-1-15473-38,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""PNA (Philippines News Agency),2018-10-01,Maute member, soldier killed in Lanao del Norte clash""",PNA (Philippines News Agency),10/1/18,"Maute member, soldier killed in Lanao del Norte clash",military,"2",Tagoloan municipality,"at the boundary of Barangays Malimbato and Dimayon, Tagoloan, Lanao del Norte",Lanao del Norte province,Tagoloan municipality,Lanao del Norte,Mindanao,8.112778,124.278333,POINT (124.278333 8.112778),"141729",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","1","0","0","2","2","2","840",
"272774",PHI-2018-1-15473-39,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"2","""PNA (Philippines News Agency),2018-10-09,6ID chief cites role of civilians in thwarting terror plots"";""Xinhua News Agency,2018-10-06,Gov't forces kill terror suspect behind southern Philippine bombings""","PNA (Philippines News Agency);Xinhua News Agency","2018-10-09;2018-10-06","6ID chief cites role of civilians in thwarting terror plots;Gov't forces kill terror suspect behind southern Philippine bombings",Army spokesman,"2",Kuloy village,"Barangay Kuloy, village in Shariff Aguak town in Maguindanao province",Maguindanao province,Shariff Aguak municipality,Maguindanao,Mindanao,6.902499,124.484455,POINT (124.484455 6.902499),"139569",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"272795",PHI-2018-1-15473-40,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""PNA (Philippines News Agency),2018-10-15,2 terror suspects killed in Davao del Sur""",PNA (Philippines News Agency),10/15/18,2 terror suspects killed in Davao del Sur,police,"2",Guihing Aplaya village,"Barangay Aplaya, Hagonoy, Davao del Sur",Davao del Sur province,Hagonoy municipality,Davao del Sur,Mindanao,6.680629,125.377479,POINT (125.377479 6.680629),"139571",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","2","0","0","2","2","2","840",
"274039",PHI-2018-1-15473-45,"2018",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"2","""BBC Monitoring Asia Pacific,2019-01-06,Philippine police release photos of two mall bomb suspects"";""Associated Press Newswires,2018-12-31,2 dead, nearly 30 wounded in bomb blast at Philippine mall""","BBC Monitoring Asia Pacific;Associated Press Newswires","2019-01-06;2018-12-31","Philippine police release photos of two mall bomb suspects;2 dead, nearly 30 wounded in bomb blast at Philippine mall",military,"2",Liguasan Marsh,"a marshland in Barangay Tatak bordered by Mamasapano, Rajah Buayan and General Salipada Pendatun towns in Maguindanao.",Maguindanao province,,Maguindanao,Mindanao,6.9667,124.6167,POINT (124.6167 6.9667),"139570",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","4","0","0","4","7","4","840",
"279780",PHI-2019-1-15473-2,"2019",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"2","""Inquirer.net,2019-01-25,Army troops seize Maute-ISIS camp in Lanao del Sur"";""BBC Monitoring Asia Pacific,2019-01-26,Military, rebels clash in southern Philippines""","Inquirer.net;BBC Monitoring Asia Pacific","2019-01-25;2019-01-26","Army troops seize Maute-ISIS camp in Lanao del Sur;Military, rebels clash in southern Philippines",military,"2",Buta (Sumalindao) village,"Barangay Sumalindao, hinterlands of Sultan Dumalondong town, Lanao del SUr",Lanao del Sur province,Sultan Dumalondong municipality,Lanao del Sur,Mindanao,7.658097,124.270855,POINT (124.270855 7.658097),"141009",Philippines,PHL,"840",Asia,"1","2",00:00.0,00:00.0,"0","3","0","0","3","3","3","840",
"279833",PHI-2019-1-15473-6,"2019",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""PNA (Philippines News Agency),2019-01-29,ASG member killed in Zambo shootout""",PNA (Philippines News Agency),1/29/19,ASG member killed in Zambo shootout,police,"1",Zamboanga City town,"Barangay Sto. Nino, Zamboanga city",Zamboanga del Sur province,Zamboanga City municipality,Zamboanga del Sur,Mindanao,6.910255,122.071715,POINT (122.071715 6.910255),"139565",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"279788",PHI-2019-1-15473-37,"2019",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"2","""BBC Monitoring Asia Pacific,2019-01-30,Philippine police shoot church blast suspect's alleged kin"";""Xinhua News Agency,2019-01-30,Philippine authorities take custody of 4 ""persons of interest"" in Jolo blasts""","BBC Monitoring Asia Pacific;Xinhua News Agency","2019-01-30;2019-01-30","Philippine police shoot church blast suspect's alleged kin;Philippine authorities take custody of 4 ""persons of interest"" in Jolo blasts",,"2",Latih village,"Kalimayan Village in Barangay Latih, Patikul, Sulu",Sulu province,Patikul municipality,Sulu,Mindanao,6.039259,121.039192,POINT (121.039192 6.039259),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"279791",PHI-2019-1-15473-38,"2019",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""BBC Monitoring Asia Pacific,2019-02-01,Philippine pursues fleeing militants in church blast case""",BBC Monitoring Asia Pacific,2/1/19,Philippine pursues fleeing militants in church blast case,military,"2",Latih village,"Barangay Latih, Patikul town.",Sulu province,Patikul municipality,Sulu,Mindanao,6.039259,121.039192,POINT (121.039192 6.039259),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","0","0","0","0","2","0","840",
"279792",PHI-2019-1-15473-39,"2019",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"3","""Reuters News,2019-02-02,Eight dead as Philippine soldiers clash with Abu Sayyaf militants"";""BBC Monitoring Asia Pacific,2019-02-02,Fresh clashes between Philippine forces, militants"";""BBC Monitoring Asia Pacific,2019-02-04,Islamic State claims killing soldiers in clashes in southern Philippines""","Reuters News;BBC Monitoring Asia Pacific;BBC Monitoring Asia Pacific","2019-02-02;2019-02-02;2019-02-04","Eight dead as Philippine soldiers clash with Abu Sayyaf militants;Fresh clashes between Philippine forces, militants;Islamic State claims killing soldiers in clashes in southern Philippines","military, IS","2",Kabuntakas village,Sitio Sungkog in Barangay Kabbon Takas. town of Patikul in the Sulu province,Sulu province,Patikul municipality,Sulu,Mindanao,6.046389,121.078056,POINT (121.078056 6.046389),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"5","3","0","0","8","8","8","840",
"279794",PHI-2019-1-15473-40,"2019",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""Inquirer.net,2019-02-06,Abu Sayyaf member killed by police in Jolo, Sulu""",Inquirer.net,2/6/19,"Abu Sayyaf member killed by police in Jolo, Sulu",police,"1",Jolo town,"Sitio Barrio Militar, Jolo, Sulu",Sulu province,Jolo municipality,Sulu,Mindanao,6.052222,121.002222,POINT (121.002222 6.052222),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"279878",PHI-2019-1-15473-7,"2019",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""PNA (Philippines News Agency),2019-02-15,IS-linked gunmen killed in Maguindanao clash vs. Army""",PNA (Philippines News Agency),2/15/19,IS-linked gunmen killed in Maguindanao clash vs. Army,military,"2",Liguasan Marsh,"marshland, along the borders of Sultan sa Barongis and Pagalungan towns, both in Maguindanao,",Maguindanao province,,Maguindanao,Mindanao,6.9667,124.6167,POINT (124.6167 6.9667),"139570",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","3","0","0","3","3","3","840",
"279798",PHI-2019-1-15473-41,"2019",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"2","""Xinhua News Agency,2019-02-14,1 soldier dead, 3 wounded in clash in southern Philippines"";""PNA (Philippines News Agency),2019-02-15,4 Abu Sayyaf killed, 5 hurt in Sulu pursuit operations""","Xinhua News Agency;PNA (Philippines News Agency)","2019-02-14;2019-02-15","1 soldier dead, 3 wounded in clash in southern Philippines;4 Abu Sayyaf killed, 5 hurt in Sulu pursuit operations",military,"2",Igasan village,"Igasan, a remote village in Patikul town in Sulu province",Sulu province,Patikul municipality,Sulu,Mindanao,6.077777,121.091666,POINT (121.091666 6.077777),"138843",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"1","4","0","0","5","5","5","840",
"279809",PHI-2019-1-15473-5,"2019",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""Xinhua News Agency,2019-02-25,Clashes in southern Philippines kill two militants""",Xinhua News Agency,2/25/19,Clashes in southern Philippines kill two militants,military,"2",Masola village,"Basilan's Sampinit Complex in Masola, a forested village in Isabela City in the island province of Basilan",Basilan province,Isabela City municipality,Basilan,Mindanao,6.588973,122.028964,POINT (122.028964 6.588973),"139565",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"0","1","0","0","1","1","1","840",
"287364",PHI-2019-1-15473-21,"2019",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""PNA (Philippines News Agency),2019-03-11,Massive military operation launched vs. BIFF in Maguindanao""",PNA (Philippines News Agency),3/11/19,Massive military operation launched vs. BIFF in Maguindanao,"BIFF, military","3",Cotabato City municipality,Cotabato City,Cotabato province,Cotabato City municipality,Cotabato,Mindanao,7.21667,124.25,POINT (124.25 7.21667),"140289",Philippines,PHL,"840",Asia,"1","4",00:00.0,00:00.0,"1","0","0","0","1","1","1","840",
"287365",PHI-2019-1-15473-20,"2019",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""PNA (Philippines News Agency),2019-03-11,Massive military operation launched vs. BIFF in Maguindanao""",PNA (Philippines News Agency),3/11/19,Massive military operation launched vs. BIFF in Maguindanao,"BIFF, military","4",Maguindanao province,Maguindanao,Maguindanao province,,Maguindanao,Mindanao,7.13333,124.3,POINT (124.3 7.13333),"140289",Philippines,PHL,"840",Asia,"1","4",00:00.0,00:00.0,"1","0","0","0","1","1","1","840",
"287304",PHI-2019-1-15473-18,"2019",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"1","""PNA (Philippines News Agency),2019-03-05,6ID condemns attacks vs. off duty, unarmed soldiers""",PNA (Philippines News Agency),3/5/19,"6ID condemns attacks vs. off duty, unarmed soldiers",Army official,"2",Datu Salibo municipality,"Datu Salibo, Maguindanao",Maguindanao province,Datu Salibo municipality,Maguindanao,Mindanao,7.016669,124.5,POINT (124.5 7.016669),"140290",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"2","0","0","0","2","2","2","840",
"287064",PHI-2019-1-15473-10,"2019",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"4","""Associated Press Newswires,2019-03-12,Philippine forces kill several militants in new offensive"";""Xinhua News Agency,2019-03-12,12 killed in clash between government troops, insurgents in southern Philippines"";""BBC Monitoring Asia Pacific,2019-03-13,IS claims killing dozens of Filipino soldiers amid clashes"";""PNA (Philippines News Agency),2019-03-20,Maguindanao extends health services to IDPs""","Associated Press Newswires;Xinhua News Agency;BBC Monitoring Asia Pacific;PNA (Philippines News Agency)","2019-03-12;2019-03-12;2019-03-13;2019-03-20","Philippine forces kill several militants in new offensive;12 killed in clash between government troops, insurgents in southern Philippines;IS claims killing dozens of Filipino soldiers amid clashes;Maguindanao extends health services to IDPs","military spokesman, IS","2",Inaladan village,"village of Inaladan, hilly hinterland near Shariff Saydona Mustapha town in Maguindanao province",Maguindanao province,Shariff Saydona Mustapha municipality,Maguindanao,Mindanao,6.988589,124.49141,POINT (124.49141 6.988589),"139569",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"3","20","0","0","23","23","12","840",
"287065",PHI-2019-1-15473-9,"2019",true,Clear,"1","14275","14275",Philippines: Islamic State,"15473","15473",Government of Philippines - IS,"154","154",Government of Philippines,"234","234",IS,"3","""Xinhua News Agency,2019-03-15,3 soldiers, 2 militants dead in southern Philippine clash"";""BBC Monitoring Asia Pacific,2019-03-13,IS claims killing dozens of Filipino soldiers amid clashes"";""Associated Press Newswires,2019-03-12,Philippine forces kill several militants in new offensive""","Xinhua News Agency;BBC Monitoring Asia Pacific;Associated Press Newswires","2019-03-15;2019-03-13;2019-03-12","3 soldiers, 2 militants dead in southern Philippine clash;IS claims killing dozens of Filipino soldiers amid clashes;Philippine forces kill several militants in new offensive","army Col. Romeo Brawner, IS","3",Pagayawan (Tatarikan) municipality,near Pagayawan town in Lanao del Sur province,Lanao del Sur province,Pagayawan (Tatarikan) municipality,Lanao del Sur,Mindanao,7.73333,124.11667,POINT (124.11667 7.73333),"141009",Philippines,PHL,"840",Asia,"1","1",00:00.0,00:00.0,"2","2","0","0","4","4","4","840",
